track_title	word	album	n
6 Man	cut	If You're Reading This It's Too Late	1
6 Man	deal	If You're Reading This It's Too Late	1
6 Man	demarcus	If You're Reading This It's Too Late	1
6 Man	fieri	If You're Reading This It's Too Late	1
6 Man	forced	If You're Reading This It's Too Late	1
6 Man	friend	If You're Reading This It's Too Late	1
6 Man	frightenin	If You're Reading This It's Too Late	1
6 Man	fuck	If You're Reading This It's Too Late	1
6 Man	fuckin	If You're Reading This It's Too Late	4
6 Man	gettin	If You're Reading This It's Too Late	1
6 Man	girls	If You're Reading This It's Too Late	1
6 Man	gotta	If You're Reading This It's Too Late	1
6 Man	guy	If You're Reading This It's Too Late	1
6 Man	gwinnett	If You're Reading This It's Too Late	1
6 Man	gyver	If You're Reading This It's Too Late	1
6 Man	heart	If You're Reading This It's Too Late	1
6 Man	ho	If You're Reading This It's Too Late	2
6 Man	homies	If You're Reading This It's Too Late	2
6 Man	kill	If You're Reading This It's Too Late	1
6 Man	kitchen	If You're Reading This It's Too Late	1
6 Man	lights	If You're Reading This It's Too Late	1
6 Man	listen	If You're Reading This It's Too Late	1
6 Man	looked	If You're Reading This It's Too Late	1
6 Man	lou	If You're Reading This It's Too Late	5
6 Man	lovin'i	If You're Reading This It's Too Late	1
6 Man	mac	If You're Reading This It's Too Late	1
6 Man	magician	If You're Reading This It's Too Late	1
6 Man	makin	If You're Reading This It's Too Late	4
6 Man	matrix	If You're Reading This It's Too Late	1
6 Man	michael	If You're Reading This It's Too Late	1
6 Man	millions	If You're Reading This It's Too Late	4
6 Man	motherfuckin	If You're Reading This It's Too Late	1
6 Man	myers	If You're Reading This It's Too Late	1
6 Man	nigga's	If You're Reading This It's Too Late	1
6 Man	night	If You're Reading This It's Too Late	8
6 Man	nothin	If You're Reading This It's Too Late	1
6 Man	owed	If You're Reading This It's Too Late	1
6 Man	pill	If You're Reading This It's Too Late	1
6 Man	pretend	If You're Reading This It's Too Late	1
6 Man	prolly	If You're Reading This It's Too Late	1
6 Man	psychic	If You're Reading This It's Too Late	1
6 Man	public	If You're Reading This It's Too Late	1
6 Man	roll	If You're Reading This It's Too Late	1
6 Man	run	If You're Reading This It's Too Late	1
6 Man	save	If You're Reading This It's Too Late	1
6 Man	shift	If You're Reading This It's Too Late	8
6 Man	shit	If You're Reading This It's Too Late	6
6 Man	single	If You're Reading This It's Too Late	1
6 Man	snow	If You're Reading This It's Too Late	1
6 Man	souls	If You're Reading This It's Too Late	1
6 Man	south	If You're Reading This It's Too Late	1
6 Man	tape	If You're Reading This It's Too Late	1
6 Man	told	If You're Reading This It's Too Late	2
6 Man	truth	If You're Reading This It's Too Late	1
6 Man	tryna	If You're Reading This It's Too Late	1
6 Man	wanna	If You're Reading This It's Too Late	1
6 Man	win	If You're Reading This It's Too Late	1
6 Man	woes	If You're Reading This It's Too Late	1
6 Man	worried	If You're Reading This It's Too Late	2
6 Man	worry	If You're Reading This It's Too Late	2
6 Man	yah	If You're Reading This It's Too Late	2
6 Man	yeah	If You're Reading This It's Too Late	4
6PM in New York	15	If You're Reading This It's Too Late	1
6PM in New York	1da	If You're Reading This It's Too Late	1
6PM in New York	40	If You're Reading This It's Too Late	1
6PM in New York	accomplishments	If You're Reading This It's Too Late	1
6PM in New York	act	If You're Reading This It's Too Late	1
6PM in New York	age	If You're Reading This It's Too Late	2
6PM in New York	aggressive	If You're Reading This It's Too Late	1
6PM in New York	ago	If You're Reading This It's Too Late	1
6PM in New York	album	If You're Reading This It's Too Late	1
6PM in New York	allen	If You're Reading This It's Too Late	1
6PM in New York	alter	If You're Reading This It's Too Late	1
6PM in New York	america	If You're Reading This It's Too Late	1
6PM in New York	annual	If You're Reading This It's Too Late	1
6PM in New York	apparent	If You're Reading This It's Too Late	1
6PM in New York	arrogance	If You're Reading This It's Too Late	1
6PM in New York	ashley	If You're Reading This It's Too Late	1
6PM in New York	ass	If You're Reading This It's Too Late	1
6PM in New York	attention	If You're Reading This It's Too Late	1
6PM in New York	backyard	If You're Reading This It's Too Late	1
6PM in New York	bad	If You're Reading This It's Too Late	1
6PM in New York	barber	If You're Reading This It's Too Late	1
6PM in New York	beat	If You're Reading This It's Too Late	1
6PM in New York	beef	If You're Reading This It's Too Late	1
6PM in New York	bein	If You're Reading This It's Too Late	2
6PM in New York	bianca	If You're Reading This It's Too Late	1
6PM in New York	billions	If You're Reading This It's Too Late	1
6PM in New York	bitches	If You're Reading This It's Too Late	1
6PM in New York	bitter	If You're Reading This It's Too Late	1
6PM in New York	blame	If You're Reading This It's Too Late	1
6PM in New York	block	If You're Reading This It's Too Late	1
6PM in New York	blood	If You're Reading This It's Too Late	1
6PM in New York	blushin	If You're Reading This It's Too Late	1
6PM in New York	bottom	If You're Reading This It's Too Late	1
6PM in New York	bout	If You're Reading This It's Too Late	1
6PM in New York	boy	If You're Reading This It's Too Late	1
6PM in New York	budget	If You're Reading This It's Too Late	1
6PM in New York	call	If You're Reading This It's Too Late	1
6PM in New York	calling	If You're Reading This It's Too Late	1
6PM in New York	career's	If You're Reading This It's Too Late	1
6PM in New York	cars	If You're Reading This It's Too Late	1
6PM in New York	change	If You're Reading This It's Too Late	2
6PM in New York	changed	If You're Reading This It's Too Late	1
6PM in New York	check	If You're Reading This It's Too Late	2
6PM in New York	cheese	If You're Reading This It's Too Late	1
6PM in New York	childish	If You're Reading This It's Too Late	1
6PM in New York	chose	If You're Reading This It's Too Late	1
6PM in New York	circulated	If You're Reading This It's Too Late	1
6PM in New York	city	If You're Reading This It's Too Late	3
6PM in New York	cloth	If You're Reading This It's Too Late	1
6PM in New York	clouds	If You're Reading This It's Too Late	1
6PM in New York	comeback	If You're Reading This It's Too Late	2
6PM in New York	comin	If You're Reading This It's Too Late	1
6PM in New York	confidence	If You're Reading This It's Too Late	1
6PM in New York	content	If You're Reading This It's Too Late	1
6PM in New York	contested	If You're Reading This It's Too Late	1
6PM in New York	cook	If You're Reading This It's Too Late	1
6PM in New York	couple	If You're Reading This It's Too Late	1
6PM in New York	cousins	If You're Reading This It's Too Late	1
6PM in New York	cover	If You're Reading This It's Too Late	1
6PM in New York	covered	If You're Reading This It's Too Late	2
6PM in New York	crazy	If You're Reading This It's Too Late	1
6PM in New York	cuttin	If You're Reading This It's Too Late	1
6PM in New York	damn	If You're Reading This It's Too Late	1
6PM in New York	deal	If You're Reading This It's Too Late	1
6PM in New York	decade	If You're Reading This It's Too Late	2
6PM in New York	decadent	If You're Reading This It's Too Late	1
6PM in New York	decide	If You're Reading This It's Too Late	1
6PM in New York	dictated	If You're Reading This It's Too Late	1
6PM in New York	direction	If You're Reading This It's Too Late	1
6PM in New York	discussions	If You're Reading This It's Too Late	1
6PM in New York	double	If You're Reading This It's Too Late	1
6PM in New York	downgrading	If You're Reading This It's Too Late	1
6PM in New York	drop	If You're Reading This It's Too Late	1
6PM in New York	ease	If You're Reading This It's Too Late	1
6PM in New York	eat	If You're Reading This It's Too Late	1
6PM in New York	eatin	If You're Reading This It's Too Late	1
6PM in New York	em	If You're Reading This It's Too Late	3
6PM in New York	embarrassin	If You're Reading This It's Too Late	1
6PM in New York	ericka	If You're Reading This It's Too Late	1
6PM in New York	failures	If You're Reading This It's Too Late	1
6PM in New York	feel	If You're Reading This It's Too Late	3
6PM in New York	flinch	If You're Reading This It's Too Late	1
6PM in New York	flow	If You're Reading This It's Too Late	3
6PM in New York	forever	If You're Reading This It's Too Late	1
6PM in New York	found	If You're Reading This It's Too Late	1
6PM in New York	free	If You're Reading This It's Too Late	1
6PM in New York	friends	If You're Reading This It's Too Late	1
6PM in New York	fuck	If You're Reading This It's Too Late	5
6PM in New York	fuckin	If You're Reading This It's Too Late	1
6PM in New York	future	If You're Reading This It's Too Late	1
6PM in New York	game	If You're Reading This It's Too Late	2
6PM in New York	generation	If You're Reading This It's Too Late	1
6PM in New York	gettin	If You're Reading This It's Too Late	1
6PM in New York	girl	If You're Reading This It's Too Late	2
